,total_gain,total_income,total_get,total_use,num_bet,num_pass,num_hit,buy_hit_per,total_reward,n_episode
0,-45.81124757595345,-1417.3999999999999,1676.6000000000001,3094.0,549.0,1451.0,20.0,3.642987249544627,-275117.5000000004,84
0,-27.87847222222223,-802.9000000000001,2077.1,2880.0,550.0,1450.0,21.0,3.8181818181818183,-269755.56500000024,85
0,-55.72985468956407,-1687.5,1340.5,3028.0,553.0,1447.0,17.0,3.074141048824593,-289197.6750000003,86
0,-7.40569395017792,-208.09999999999945,2601.9000000000005,2810.0,524.0,1476.0,22.0,4.198473282442748,-264752.37500000023,87
0,-4.805369127516755,-143.19999999999936,2836.8000000000006,2980.0,564.0,1436.0,26.0,4.609929078014184,-246196.09500000018,88
0,-16.48364046634073,-438.3000000000002,2220.7,2659.0,512.0,1488.0,22.0,4.296875,-265984.4900000002,89
0,-33.62731640356898,-979.9000000000001,1934.1,2914.0,540.0,1460.0,24.0,4.444444444444445,-254597.36500000037,90
0,-22.83892617449665,-680.6000000000004,2299.3999999999996,2980.0,565.0,1435.0,26.0,4.601769911504425,-244786.80500000005,91
0,-31.541809138949333,-1014.6999999999998,2202.3,3217.0,585.0,1415.0,28.0,4.786324786324787,-234681.00500000024,92
0,0.23427471116815468,7.299999999999727,3123.2999999999997,3116.0,552.0,1448.0,29.0,5.253623188405797,-230917.77500000026,93
0,-17.540812782216037,-504.99999999999955,2374.0000000000005,2879.0,547.0,1453.0,31.0,5.6672760511883,-220637.4600000002,94
0,-37.03366058906031,-1056.2000000000003,1795.7999999999997,2852.0,536.0,1464.0,19.0,3.544776119402985,-279849.7100000003,95
0,-34.6117040853883,-940.3999999999999,1776.6000000000001,2717.0,520.0,1480.0,28.0,5.384615384615385,-234896.39000000025,96
0,-25.37987012987014,-781.7000000000003,2298.2999999999997,3080.0,539.0,1461.0,31.0,5.75139146567718,-220347.88500000024,97
0,-16.80183126226291,-513.7999999999997,2544.2000000000003,3058.0,559.0,1441.0,18.0,3.2200357781753133,-284891.5750000002,98
0,-27.225165562913915,-822.2000000000003,2197.7999999999997,3020.0,544.0,1456.0,25.0,4.595588235294118,-250390.91500000015,99
0,-31.409373975745652,-958.2999999999997,2092.7000000000003,3051.0,539.0,1461.0,22.0,4.081632653061225,-265392.11000000034,100
0,-3.8693307960672456,-122.00000000000045,3030.9999999999995,3153.0,556.0,1444.0,25.0,4.496402877697841,-250379.22500000027,101
0,-8.388484447385864,-253.5000000000009,2768.499999999999,3022.0,570.0,1430.0,26.0,4.56140350877193,-246051.62000000023,102
0,-44.12108703130374,-1282.5999999999997,1624.4000000000003,2907.0,567.0,1433.0,20.0,3.527336860670194,-274338.50500000035,103
0,0.5280172413793167,14.700000000000273,2798.7000000000003,2784.0,522.0,1478.0,24.0,4.597701149425287,-254565.89500000025,104
0,-23.197411003236255,-716.8000000000002,2373.2,3090.0,567.0,1433.0,24.0,4.232804232804233,-254646.93500000038,105
0,-41.242784380305594,-1214.6,1730.4,2945.0,557.0,1443.0,24.0,4.308797127468582,-255036.76000000018,106
0,-39.79062811565305,-1197.3000000000002,1811.6999999999998,3009.0,551.0,1449.0,24.0,4.3557168784029034,-254753.35500000019,107
0,-35.385983635716826,-994.7,1816.3,2811.0,534.0,1466.0,23.0,4.307116104868914,-260101.2150000002,108
0,-29.737532808398953,-906.4000000000001,2141.6,3048.0,551.0,1449.0,25.0,4.537205081669692,-250017.8850000002,109
0,-19.661016949152526,-603.1999999999998,2464.8,3068.0,559.0,1441.0,23.0,4.114490161001789,-259232.19000000026,110
0,-49.61913755114888,-1576.4,1600.6,3177.0,559.0,1441.0,17.0,3.041144901610018,-290329.34000000014,111
0,-30.23525400613707,-886.8000000000002,2046.1999999999998,2933.0,538.0,1462.0,20.0,3.717472118959108,-274848.9350000002,112
0,-42.85952619285952,-1284.4999999999998,1712.5000000000002,2997.0,548.0,1452.0,24.0,4.37956204379562,-254893.91000000024,113
0,-31.19097744360903,-1037.1,2287.9,3325.0,587.0,1413.0,22.0,3.747870528109029,-264598.7800000002,114
0,-17.918596955658515,-541.5000000000005,2480.4999999999995,3022.0,561.0,1439.0,25.0,4.45632798573975,-249980.5950000003,115
0,5.824378262204505,189.70000000000027,3446.7000000000003,3257.0,583.0,1417.0,27.0,4.631217838765009,-240020.1750000004,116
