,total_gain,total_income,total_get,total_use,num_bet,num_pass,num_hit,buy_hit_per,total_reward,n_episode
0,-39.397348332663725,-1961.2000000000003,3016.7999999999997,4978.0,901.0,1099.0,33.0,3.662597114317425,-1961.199999999999,158
0,-22.955674816139904,-1154.8999999999987,3876.1000000000013,5031.0,894.0,1106.0,39.0,4.3624161073825505,-1154.900000000005,159
0,-17.08359133126936,-827.7000000000007,4017.2999999999993,4845.0,913.0,1087.0,37.0,4.052573932092004,-827.7000000000007,160
0,-26.476663356504474,-1333.1000000000004,3701.8999999999996,5035.0,918.0,1082.0,37.0,4.030501089324619,-1333.0999999999985,161
0,-53.77948113207546,-2736.2999999999993,2351.7000000000007,5088.0,928.0,1072.0,36.0,3.8793103448275863,-2736.300000000002,162
0,-33.85600000000001,-1692.8000000000002,3307.2,5000.0,931.0,1069.0,31.0,3.329752953813104,-1692.800000000001,163
0,-33.80527463811224,-1704.8000000000002,3338.2,5043.0,913.0,1087.0,34.0,3.723986856516977,-1704.7999999999993,164
0,-16.498510427010913,-830.6999999999998,4204.3,5035.0,926.0,1074.0,37.0,3.995680345572354,-830.6999999999989,165
0,-18.776323278315317,-989.7000000000007,4281.299999999999,5271.0,950.0,1050.0,38.0,4.0,-989.7000000000007,166
0,-16.51081239041497,-847.5,4285.5,5133.0,917.0,1083.0,37.0,4.0348964013086155,-847.5000000000018,167
0,-48.62710536623579,-2482.8999999999996,2623.1000000000004,5106.0,915.0,1085.0,32.0,3.4972677595628414,-2482.899999999998,168
0,-6.949765857811826,-326.5,4371.5,4698.0,877.0,1123.0,34.0,3.8768529076396807,-326.4999999999927,169
0,-52.24959612277868,-2587.4,2364.6,4952.0,913.0,1087.0,33.0,3.614457831325301,-2587.4000000000015,170
0,-31.118895116092887,-1554.7000000000003,3441.2999999999997,4996.0,902.0,1098.0,31.0,3.436807095343681,-1554.699999999999,171
0,-36.938429674260995,-1961.8000000000015,3349.1999999999985,5311.0,980.0,1020.0,31.0,3.1632653061224487,-1961.7999999999956,172
0,-48.60984691766653,-2349.8,2484.2,4834.0,889.0,1111.0,31.0,3.487064116985377,-2349.7999999999993,173
0,-2.8902077151335135,-146.09999999999945,4908.900000000001,5055.0,923.0,1077.0,43.0,4.658721560130011,-146.09999999999673,174
0,-32.90061715258564,-1545.9999999999995,3153.0000000000005,4699.0,841.0,1159.0,40.0,4.756242568370987,-1546.0000000000055,175
0,-25.486211901306234,-1229.1999999999998,3593.8,4823.0,888.0,1112.0,31.0,3.4909909909909906,-1229.2000000000025,176
0,-29.45817678465494,-1489.7000000000003,3567.2999999999997,5057.0,920.0,1080.0,32.0,3.4782608695652173,-1489.699999999999,177
0,-44.14169478071046,-2224.3,2814.7,5039.0,911.0,1089.0,35.0,3.841931942919868,-2224.300000000003,178
0,-19.473365617433416,-965.0999999999999,3990.9,4956.0,905.0,1095.0,39.0,4.30939226519337,-965.1000000000022,179
0,-24.7709923664122,-1233.0999999999995,3744.9000000000005,4978.0,910.0,1090.0,39.0,4.285714285714286,-1233.1000000000004,180
0,-40.13466639461334,-1966.9999999999995,2934.0000000000005,4901.0,894.0,1106.0,31.0,3.467561521252797,-1967.000000000001,181
0,-27.66032555403021,-1410.4000000000005,3688.5999999999995,5099.0,937.0,1063.0,41.0,4.375667022411953,-1410.3999999999996,182
0,-60.90206723741908,-2916.6,1872.4,4789.0,864.0,1136.0,28.0,3.2407407407407405,-2916.6000000000004,183
0,-50.158052114480995,-2348.4,2333.6,4682.0,864.0,1136.0,33.0,3.8194444444444446,-2348.4000000000024,184
0,-33.865154889653766,-1672.6,3266.4,4939.0,907.0,1093.0,38.0,4.189636163175303,-1672.6000000000004,185
0,-67.58151052414362,-3275.0,1571.0,4846.0,898.0,1102.0,25.0,2.783964365256125,-3274.999999999999,186
0,-30.02961082910322,-1419.8000000000002,3308.2,4728.0,875.0,1125.0,35.0,4.0,-1419.7999999999975,187
0,-22.346214511041012,-1133.4,3938.6,5072.0,912.0,1088.0,42.0,4.605263157894736,-1133.400000000005,188
0,-32.60951188986233,-1563.3000000000002,3230.7,4794.0,887.0,1113.0,34.0,3.8331454340473505,-1563.2999999999956,189
0,-45.16341212744091,-2197.2000000000003,2667.7999999999997,4865.0,936.0,1064.0,32.0,3.418803418803419,-2197.199999999998,190
0,-47.959476054031924,-2343.2999999999997,2542.7000000000003,4886.0,911.0,1089.0,31.0,3.4028540065861685,-2343.2999999999975,191
0,-40.923879040667366,-1962.3000000000002,2832.7,4795.0,893.0,1107.0,31.0,3.4714445688689812,-1962.2999999999975,192
0,-37.11378174064741,-1914.6999999999998,3244.3,5159.0,933.0,1067.0,37.0,3.965702036441586,-1914.699999999999,193
0,-16.375810839087677,-782.5999999999999,3996.4,4779.0,894.0,1106.0,43.0,4.809843400447427,-782.600000000004,194
0,-38.36963036963037,-1920.4,3084.6,5005.0,930.0,1070.0,34.0,3.655913978494624,-1920.3999999999996,195
0,-43.19896228297745,-2164.7,2846.3,5011.0,913.0,1087.0,31.0,3.3953997809419496,-2164.7000000000007,196
0,-34.785756212091556,-1777.8999999999996,3333.1000000000004,5111.0,913.0,1087.0,40.0,4.381161007667032,-1777.8999999999996,197
0,-51.70043702820819,-2602.6000000000004,2431.3999999999996,5034.0,922.0,1078.0,28.0,3.036876355748373,-2602.5999999999976,198
0,-28.664910858995142,-1414.9,3521.1,4936.0,900.0,1100.0,38.0,4.222222222222222,-1414.9000000000015,199
0,-35.15862334166506,-1828.6,3372.4,5201.0,938.0,1062.0,37.0,3.9445628997867805,-1828.6000000000004,200
0,-59.08350730688935,-2830.1000000000004,1959.8999999999999,4790.0,868.0,1132.0,29.0,3.3410138248847927,-2830.0999999999985,201
0,-24.986116620388714,-1259.7999999999993,3782.2000000000007,5042.0,948.0,1052.0,39.0,4.113924050632911,-1259.800000000003,202
0,-16.886847762360773,-864.1000000000004,4252.9,5117.0,907.0,1093.0,39.0,4.299889746416759,-864.0999999999967,203
0,-27.986030267753208,-1442.4,3711.6,5154.0,912.0,1088.0,35.0,3.8377192982456143,-1442.4000000000015,204
0,-39.47859922178988,-2029.1999999999998,3110.8,5140.0,910.0,1090.0,27.0,2.9670329670329667,-2029.1999999999998,205
0,-36.1868176304084,-1789.7999999999993,3156.2000000000007,4946.0,909.0,1091.0,29.0,3.1903190319031904,-1789.7999999999993,206
0,-23.98736756316218,-1177.2999999999997,3730.7000000000003,4908.0,903.0,1097.0,38.0,4.208194905869324,-1177.300000000003,207
0,-22.747539666599707,-1132.5999999999995,3846.4000000000005,4979.0,906.0,1094.0,30.0,3.3112582781456954,-1132.6000000000022,208
0,-10.17010935601455,-502.1999999999989,4435.800000000001,4938.0,898.0,1102.0,39.0,4.342984409799555,-502.20000000000255,209
0,-34.534973097617225,-1797.2000000000003,3406.7999999999997,5204.0,938.0,1062.0,41.0,4.371002132196162,-1797.2000000000025,210
0,-17.752515090543255,-882.2999999999997,4087.7000000000003,4970.0,899.0,1101.0,37.0,4.115684093437152,-882.2999999999993,211
0,-31.872219975737963,-1576.3999999999996,3369.6000000000004,4946.0,888.0,1112.0,39.0,4.391891891891892,-1576.400000000007,212
